ReportNumber,state_name,district,BeginDate,EndDate,Duration,Area,Source,NumberOfFatalities,NumberOfDisplaced,MainCause,Severity,FloodImpactIndex,event_year
4378,Chhattisgarh,Surguja,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Anuppur,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Balaghat,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Betul,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Chhatarpur,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Chhindwara,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Damoh,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Dindori,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Jabalpur,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Katni,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Mandla,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Narmadapuram,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Narsinghpur,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Panna,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Raisen,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Rewa,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Sagar,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Satna,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Seoni,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Shahdol,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Sidhi,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Singrauli,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Tikamgarh,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Umaria,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Madhya Pradesh,Vidisha,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Maharashtra,Bhandara,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Maharashtra,Gadchiroli,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Maharashtra,Gondia,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Maharashtra,Nagpur,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4378,Uttar Pradesh,Lalitpur,2016-07-07,2016-08-03,28,167030.23285049,News,20,15000,Monsoonal Rain,1.5,6.8460443769454,2016
4384,Bihar,Araria,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Arwal,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Aurangabad,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Banka,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Begusarai,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Bhagalpur,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Bhojpur,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Buxar,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Darbhanga,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Gaya,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Gopalganj,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Jamui,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Jehanabad,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Kaimur (Bhabua),2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Katihar,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Khagaria,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Lakhisarai,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Madhepura,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Madhubani,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Munger,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Muzaffarpur,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Nalanda,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Nawada,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Pashchim Champaran,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Patna,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Purbi Champaran,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Purnia,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Rohtas,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Saharsa,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Samastipur,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Saran,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Sheikhpura,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Sheohar,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Sitamarhi,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Siwan,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Supaul,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Bihar,Vaishali,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Jharkhand,Deoghar,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Jharkhand,Giridih,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Jharkhand,Hazaribagh,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Jharkhand,Koderma,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Azamgarh,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Ballia,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Chandauli,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Deoria,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Ghazipur,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Gorakhpur,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Jaunpur,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Kushi Nagar,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Mau,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4384,Uttar Pradesh,Varanasi,2016-07-15,2016-09-22,70,90613.737636319,News,127,377097,Monsoonal Rain,1.5,6.9783833436272,2016
4383,Gujarat,Ahmadabad,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Amreli,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Anand,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Arvalli,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Banas Kantha,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Bharuch,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Bhavnagar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Botad,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Chhotaudepur,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Dang,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Dohad,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Gandhinagar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Gir Somnath,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Jamnagar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Junagadh,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Kachchh,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Kheda,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Mahesana,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Mahisagar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Morbi,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Narmada,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Navsari,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Panch Mahals,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Patan,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Porbandar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Rajkot,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Sabar Kantha,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Surat,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Surendranagar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Tapi,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Vadodara,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Gujarat,Valsad,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Agar Malwa,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Alirajpur,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Barwani,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Betul,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Burhanpur,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Dewas,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Dhar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,East Nimar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Harda,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Indore,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Jhabua,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Khargone,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Mandsaur,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Neemuch,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Ratlam,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Sehore,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Shajapur,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Madhya Pradesh,Ujjain,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Ahmednagar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Akola,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Amravati,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Aurangabad,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Beed,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Buldhana,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Dhule,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Hingoli,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Jalgaon,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Jalna,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Nandurbar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Nashik,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Palghar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Parbhani,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Pune,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Raigad,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Satara,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Thane,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Washim,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Maharashtra,Yavatmal,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Banswara,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Bhilwara,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Chittorgarh,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Dungarpur,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Jalore,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Jhalawar,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Pali,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Pratapgarh,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Rajsamand,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Sirohi,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4383,Rajasthan,Udaipur,2016-08-01,2016-08-03,3,377732.8783474799,News,20,0,Monsoonal Rain,1.5,6.2303973017891,2016
4405,Andhra Pradesh,East Godavari,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Andhra Pradesh,Guntur,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Andhra Pradesh,Krishna,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Andhra Pradesh,Kurnool,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Andhra Pradesh,Prakasam,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Andhra Pradesh,Visakhapatanam,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Andhra Pradesh,West Godavari,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Chhattisgarh,Bijapur,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Chhattisgarh,Dantewada,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Chhattisgarh,Narayanpur,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Chhattisgarh,Sukma,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Maharashtra,Gadchiroli,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Odisha,Malkangiri,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Puducherry,Yanam,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Bhadradri Kothagudem,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Hanumakonda,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Hyderabad,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Jagitial,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Jangoan,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Jayashankar Bhupalapally,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Jogulamba Gadwal,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Kamareddy,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Karimnagar,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Khammam,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Kumuram Bheem Asifabad,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Mahabubabad,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Mahabubnagar,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Mancherial,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Medak,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Medchal Malkajgiri,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Mulugu,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
4405,Telangana,Nagarkurnool,2016-09-21,2016-10-16,26,137435.40460325,News,17,3000,Monsoonal Rain,1.5,6.7291632323494,2016
