state_name,district,stcode,dtcode,year,flood_events,affected_area,fatalities,displaced,max_severity,max_flood_impact_index,flood_occurred
Uttar Pradesh,Fatehpur,09,142,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Fatehpur,09,142,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Fatehpur,09,142,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Fatehpur,09,142,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Fatehpur,09,142,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Fatehpur,09,142,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Fatehpur,09,142,2018,1,70859.958919695,20,1000,1.5,5.8715901952896,1
Uttar Pradesh,Fatehpur,09,142,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Fatehpur,09,142,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Fatehpur,09,142,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Firozabad,09,143,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Firozabad,09,143,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Firozabad,09,143,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Firozabad,09,143,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Firozabad,09,143,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Firozabad,09,143,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Firozabad,09,143,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Firozabad,09,143,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Firozabad,09,143,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Firozabad,09,143,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Firozabad,09,143,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Firozabad,09,143,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Firozabad,09,143,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Firozabad,09,143,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Firozabad,09,143,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Firozabad,09,143,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,1988,3,1743138.26723743,1840,1752000,2.0,7.7855937662664,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,2007,2,708753.1462248199,1034,3015000,1.5,7.8036502762015,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Gautam Buddha Nagar,09,144,2023,1,4988.0,0,35000,2.0,4.6979264448065,1
Uttar Pradesh,Ghaziabad,09,145,1988,3,1743138.26723743,1840,1752000,2.0,7.7855937662664,1
Uttar Pradesh,Ghaziabad,09,145,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Ghaziabad,09,145,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Ghaziabad,09,145,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Ghaziabad,09,145,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Ghaziabad,09,145,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Ghaziabad,09,145,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Ghaziabad,09,145,2007,2,708753.1462248199,1034,3015000,1.5,7.8036502762015,1
Uttar Pradesh,Ghaziabad,09,145,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Ghaziabad,09,145,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Ghaziabad,09,145,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Ghaziabad,09,145,2023,1,4988.0,0,35000,2.0,4.6979264448065,1
Uttar Pradesh,Ghazipur,09,146,1985,1,89994.671391565,557,152000,2.0,6.7737607310506,1
Uttar Pradesh,Ghazipur,09,146,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Ghazipur,09,146,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Ghazipur,09,146,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Ghazipur,09,146,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Ghazipur,09,146,1991,2,718552.66025244,88,87500,1.0,6.9146173641677,1
Uttar Pradesh,Ghazipur,09,146,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Ghazipur,09,146,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Ghazipur,09,146,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Ghazipur,09,146,1996,1,171939.46006971,74,4000000,1.0,6.6333155672897,1
Uttar Pradesh,Ghazipur,09,146,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Ghazipur,09,146,2001,1,35442.059648363,65,300000,1.0,5.9112467881696,1
Uttar Pradesh,Ghazipur,09,146,2005,2,321406.305099443,44,0,1.0,6.7906070224724,1
Uttar Pradesh,Ghazipur,09,146,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Ghazipur,09,146,2010,1,38537.955848936,88,15000,1.5,5.8759232862105,1
Uttar Pradesh,Ghazipur,09,146,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Uttar Pradesh,Ghazipur,09,146,2016,1,90613.737636319,127,377097,1.5,6.9783833436272,1
Uttar Pradesh,Ghazipur,09,146,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Ghazipur,09,146,2018,1,70859.958919695,20,1000,1.5,5.8715901952896,1
Uttar Pradesh,Ghazipur,09,146,2020,1,293809.72651845,2,0,1.5,6.4892554680033,1
Uttar Pradesh,Ghazipur,09,146,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Ghazipur,09,146,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Gonda,09,147,1985,1,89994.671391565,557,152000,2.0,6.7737607310506,1
Uttar Pradesh,Gonda,09,147,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Gonda,09,147,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Gonda,09,147,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Gonda,09,147,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Gonda,09,147,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Gonda,09,147,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Gonda,09,147,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Gonda,09,147,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Gonda,09,147,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Gonda,09,147,2001,1,35442.059648363,65,300000,1.0,5.9112467881696,1
Uttar Pradesh,Gonda,09,147,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Gonda,09,147,2006,1,32712.754963973,42,50000,1.0,5.3598151605767,1
Uttar Pradesh,Gonda,09,147,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Gonda,09,147,2009,1,84897.57185199701,14,1000000,1.0,6.04283862151,1
Uttar Pradesh,Gonda,09,147,2010,1,38537.955848936,88,15000,1.5,5.8759232862105,1
Uttar Pradesh,Gonda,09,147,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Gonda,09,147,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Uttar Pradesh,Gonda,09,147,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Gonda,09,147,2018,1,70859.958919695,20,1000,1.5,5.8715901952896,1
Uttar Pradesh,Gonda,09,147,2020,1,293809.72651845,2,0,1.5,6.4892554680033,1
Uttar Pradesh,Gonda,09,147,2021,2,333627.792490875,58,1200,1.5,6.2286637790175,1
Uttar Pradesh,Gonda,09,147,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Gorakhpur,09,148,1985,1,89994.671391565,557,152000,2.0,6.7737607310506,1
Uttar Pradesh,Gorakhpur,09,148,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Gorakhpur,09,148,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Gorakhpur,09,148,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Gorakhpur,09,148,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Gorakhpur,09,148,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Gorakhpur,09,148,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Gorakhpur,09,148,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Gorakhpur,09,148,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Gorakhpur,09,148,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Gorakhpur,09,148,2001,1,35442.059648363,65,300000,1.0,5.9112467881696,1
Uttar Pradesh,Gorakhpur,09,148,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Gorakhpur,09,148,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Gorakhpur,09,148,2009,1,84897.57185199701,14,1000000,1.0,6.04283862151,1
Uttar Pradesh,Gorakhpur,09,148,2010,1,38537.955848936,88,15000,1.5,5.8759232862105,1
Uttar Pradesh,Gorakhpur,09,148,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Uttar Pradesh,Gorakhpur,09,148,2016,1,90613.737636319,127,377097,1.5,6.9783833436272,1
Uttar Pradesh,Gorakhpur,09,148,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Gorakhpur,09,148,2018,1,70859.958919695,20,1000,1.5,5.8715901952896,1
Uttar Pradesh,Gorakhpur,09,148,2020,1,293809.72651845,2,0,1.5,6.4892554680033,1
Uttar Pradesh,Gorakhpur,09,148,2021,2,333627.792490875,58,1200,1.5,6.2286637790175,1
Uttar Pradesh,Gorakhpur,09,148,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Hamirpur,09,149,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Hamirpur,09,149,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Hamirpur,09,149,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Hamirpur,09,149,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Hamirpur,09,149,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Hamirpur,09,149,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Hamirpur,09,149,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Hamirpur,09,149,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Hamirpur,09,149,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Hamirpur,09,149,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Hamirpur,09,149,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Hamirpur,09,149,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Hamirpur,09,149,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Hamirpur,09,149,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Hamirpur,09,149,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Hamirpur,09,149,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Hapur,09,661,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Hapur,09,661,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Hapur,09,661,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Hapur,09,661,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Hapur,09,661,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Hapur,09,661,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Hapur,09,661,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Hapur,09,661,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Hapur,09,661,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Hapur,09,661,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Uttar Pradesh,Hapur,09,661,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Hapur,09,661,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Hapur,09,661,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Hardoi,09,150,1985,1,89994.671391565,557,152000,2.0,6.7737607310506,1
Uttar Pradesh,Hardoi,09,150,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Hardoi,09,150,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Hardoi,09,150,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Hardoi,09,150,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Hardoi,09,150,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Hardoi,09,150,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Hardoi,09,150,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Hardoi,09,150,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Hardoi,09,150,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Hardoi,09,150,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Hardoi,09,150,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Hardoi,09,150,2009,1,84897.57185199701,14,1000000,1.0,6.04283862151,1
Uttar Pradesh,Hardoi,09,150,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Hardoi,09,150,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Uttar Pradesh,Hardoi,09,150,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Hardoi,09,150,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Hardoi,09,150,2021,2,333627.792490875,58,1200,1.5,6.2286637790175,1
Uttar Pradesh,Hardoi,09,150,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Hathras,09,163,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Hathras,09,163,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Hathras,09,163,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Hathras,09,163,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Hathras,09,163,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Hathras,09,163,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Hathras,09,163,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Hathras,09,163,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Hathras,09,163,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Hathras,09,163,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Hathras,09,163,2009,1,84897.57185199701,14,1000000,1.0,6.04283862151,1
Uttar Pradesh,Hathras,09,163,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Hathras,09,163,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Hathras,09,163,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Hathras,09,163,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Hathras,09,163,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Jalaun,09,151,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Jalaun,09,151,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Jalaun,09,151,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Jalaun,09,151,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Jalaun,09,151,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Jalaun,09,151,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Jalaun,09,151,1994,2,2273968.0590573,670,803000,1.0,7.6772792647922,1
Uttar Pradesh,Jalaun,09,151,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Jalaun,09,151,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Jalaun,09,151,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Jalaun,09,151,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Jalaun,09,151,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Jalaun,09,151,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Jalaun,09,151,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Jalaun,09,151,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Jalaun,09,151,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Jaunpur,09,152,1985,1,89994.671391565,557,152000,2.0,6.7737607310506,1
Uttar Pradesh,Jaunpur,09,152,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Jaunpur,09,152,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Jaunpur,09,152,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Jaunpur,09,152,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Jaunpur,09,152,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Jaunpur,09,152,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Jaunpur,09,152,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Jaunpur,09,152,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Jaunpur,09,152,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Jaunpur,09,152,2001,1,35442.059648363,65,300000,1.0,5.9112467881696,1
Uttar Pradesh,Jaunpur,09,152,2005,2,321406.305099443,44,0,1.0,6.7906070224724,1
Uttar Pradesh,Jaunpur,09,152,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Jaunpur,09,152,2010,1,38537.955848936,88,15000,1.5,5.8759232862105,1
Uttar Pradesh,Jaunpur,09,152,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Uttar Pradesh,Jaunpur,09,152,2016,1,90613.737636319,127,377097,1.5,6.9783833436272,1
Uttar Pradesh,Jaunpur,09,152,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Jaunpur,09,152,2018,1,70859.958919695,20,1000,1.5,5.8715901952896,1
Uttar Pradesh,Jaunpur,09,152,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Jaunpur,09,152,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Jaunpur,09,152,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Jhansi,09,153,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Jhansi,09,153,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Jhansi,09,153,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Jhansi,09,153,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Jhansi,09,153,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Jhansi,09,153,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Jhansi,09,153,1994,2,2273968.0590573,670,803000,1.0,7.6772792647922,1
Uttar Pradesh,Jhansi,09,153,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Jhansi,09,153,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Jhansi,09,153,2019,1,236728.10703236,0,45000,1.5,6.45343107138,1
Uttar Pradesh,Jhansi,09,153,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Jhansi,09,153,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Kannauj,09,155,1985,1,89994.671391565,557,152000,2.0,6.7737607310506,1
Uttar Pradesh,Kannauj,09,155,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Kannauj,09,155,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Kannauj,09,155,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Kannauj,09,155,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Kannauj,09,155,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Kannauj,09,155,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Kannauj,09,155,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Kannauj,09,155,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Kannauj,09,155,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Kannauj,09,155,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Kannauj,09,155,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Kannauj,09,155,2009,1,84897.57185199701,14,1000000,1.0,6.04283862151,1
Uttar Pradesh,Kannauj,09,155,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Kannauj,09,155,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Uttar Pradesh,Kannauj,09,155,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Kannauj,09,155,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Kannauj,09,155,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Kannauj,09,155,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Kanpur Dehat,09,156,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
Uttar Pradesh,Kanpur Dehat,09,156,1988,2,1474609.7146377899,1109,502000,2.0,7.7855937662664,1
Uttar Pradesh,Kanpur Dehat,09,156,1989,1,204979.38347471,7,0,1.0,6.2148001695432,1
Uttar Pradesh,Kanpur Dehat,09,156,1990,2,1385589.90363544,442,63517,1.0,7.3840771654136,1
Uttar Pradesh,Kanpur Dehat,09,156,1991,1,547679.02054319,88,0,1.0,6.9146173641677,1
Uttar Pradesh,Kanpur Dehat,09,156,1992,1,518125.27779756,40,2000,1.0,7.2459136977876,1
Uttar Pradesh,Kanpur Dehat,09,156,1994,1,292130.6444844,53,3000,1.0,6.3686671038163,1
Uttar Pradesh,Kanpur Dehat,09,156,1995,1,762936.8925746998,600,2000000,1.0,7.1835186118101,1
Uttar Pradesh,Kanpur Dehat,09,156,2000,1,223178.00999326,578,0,1.0,6.5791003221767,1
Uttar Pradesh,Kanpur Dehat,09,156,2005,1,308728.71607899,23,0,1.0,6.7906070224724,1
Uttar Pradesh,Kanpur Dehat,09,156,2007,1,517303.19979819,958,3000000,1.5,7.8036502762015,1
Uttar Pradesh,Kanpur Dehat,09,156,2014,1,107474.38802987,31,4000,1.5,6.6697942378336,1
Uttar Pradesh,Kanpur Dehat,09,156,2017,1,421575.24392831,253,422106,2.0,7.1563540170148,1
Uttar Pradesh,Kanpur Dehat,09,156,2020,2,907430.84583495,15,60,1.5,6.8090895976067,1
Uttar Pradesh,Kanpur Dehat,09,156,2021,1,239570.75971327,0,0,1.0,6.2245318501,1
Uttar Pradesh,Kanpur Dehat,09,156,2022,1,224000.0,4,0,1.5,6.1283992687178,1
Uttar Pradesh,Kanpur Nagar,09,157,1986,1,507167.43901015,258,3040000,1.0,7.5312261660442,1
