state_name,district,latitude,longitude,elevation_m,slope_percent,terrain_class,terrain_data_source,stcode,dtcode,historical_flood_events,historical_flood_years,historical_fatalities,historical_displaced,historical_max_severity,historical_max_impact,historical_data_available
Madhya Pradesh,Damoh,23.798138,79.542004,344.0,1.295389105917614,non_hilly,SRTM30m,23.0,400.0,7.0,7.0,1010.0,3951060.0,1.5,7.6772792647922,1
Madhya Pradesh,Datia,25.8638,78.633511,182.0,0.1501779205879155,non_hilly,SRTM30m,23.0,401.0,15.0,11.0,4354.0,7881683.0,2.0,7.8036502762015,1
Madhya Pradesh,Dewas,22.80565,76.294058,503.0,0.5450132962818379,non_hilly,SRTM30m,23.0,402.0,6.0,5.0,875.0,908060.0,1.5,7.6772792647922,1
Madhya Pradesh,Dhar,22.578657,75.225864,560.0,0.816660125471051,non_hilly,SRTM30m,23.0,403.0,13.0,11.0,1045.0,1186560.0,1.5,7.6772792647922,1
Madhya Pradesh,Dindori,22.907087,80.888853,679.0,0.5932690189345248,non_hilly,SRTM30m,23.0,404.0,7.0,6.0,3133.0,1125000.0,2.0,7.6772792647922,1
Madhya Pradesh,East Nimar,21.976987,76.567531,283.0,0.6141061511114003,non_hilly,SRTM30m,23.0,405.0,8.0,7.0,1745.0,916060.0,1.5,7.6772792647922,1
Madhya Pradesh,Guna,24.500208,77.260107,442.0,1.5211617147786456,non_hilly,SRTM30m,23.0,406.0,7.0,7.0,1943.0,2991577.0,1.5,7.6772792647922,1
Madhya Pradesh,Gwalior,26.028749,78.157065,252.0,0.4748918720925473,non_hilly,SRTM30m,23.0,407.0,11.0,9.0,3828.0,7811166.0,2.0,7.8036502762015,1
Madhya Pradesh,Mandsaur,24.262874,75.385754,386.0,1.0055667435804383,non_hilly,SRTM30m,23.0,416.0,9.0,8.0,1963.0,2996077.0,1.5,7.6772792647922,1
Madhya Pradesh,Morena,26.384517,77.861202,186.0,0.1101932178654739,non_hilly,SRTM30m,23.0,417.0,19.0,16.0,4110.0,7838166.0,2.0,7.8036502762015,1
Madhya Pradesh,Narsinghpur,22.934805,79.086638,357.0,0.2050225841811957,non_hilly,SRTM30m,23.0,418.0,7.0,7.0,977.0,974060.0,1.5,7.6772792647922,1
Madhya Pradesh,Neemuch,24.629765,75.182746,484.0,0.9063358112348436,non_hilly,SRTM30m,23.0,419.0,9.0,8.0,1963.0,2996077.0,1.5,7.6772792647922,1
Madhya Pradesh,Panna,24.449893,80.146272,321.0,0.4084140741907885,non_hilly,SRTM30m,23.0,420.0,8.0,8.0,2568.0,8906060.0,1.5,7.8036502762015,1
Madhya Pradesh,Raisen,23.267591,78.172714,540.0,6.224483168967489,non_hilly,SRTM30m,23.0,421.0,7.0,7.0,977.0,974060.0,1.5,7.6772792647922,1
Nagaland,Wokha,26.254738,94.203681,298.0,4.373985835850915,non_hilly,SRTM30m,13.0,250.0,33.0,23.0,3052.0,26217124.0,2.0,7.1773904313439,1
Nagaland,Zunheboto,26.012753,94.511916,1574.0,19.87988307568927,non_hilly,SRTM30m,13.0,251.0,9.0,6.0,1553.0,5181000.0,2.0,7.0499170611118,1
Nagaland,Peren,25.454998,93.599138,1130.0,22.66649338966797,non_hilly,SRTM30m,13.0,613.0,17.0,11.0,2836.0,20582211.0,2.0,7.1773904313439,1
Nagaland,Kiphire,25.811629,94.847963,1455.0,7.688665149883174,non_hilly,SRTM30m,13.0,614.0,1.0,1.0,350.0,70000.0,1.5,6.8060424070675,1
Nagaland,Longleng,26.584109,94.804711,1105.0,15.076212146914807,non_hilly,SRTM30m,13.0,615.0,21.0,14.0,1812.0,6640913.0,2.0,7.0796584663999,1
Odisha,Anugul,21.103706,84.954677,138.0,0.5368966177383669,non_hilly,SRTM30m,21.0,344.0,23.0,21.0,14002.0,21036627.0,2.0,7.656646577764,1
Odisha,Balangir,20.609313,83.167596,275.0,1.492928245855445,non_hilly,SRTM30m,21.0,345.0,21.0,18.0,13687.0,20581837.0,2.0,7.093902822695,1
Odisha,Baleshwar,21.519837,86.883753,19.0,0.6136671285757826,non_hilly,SRTM30m,21.0,346.0,34.0,23.0,14987.0,30419174.0,2.0,7.8036502762015,1
Odisha,Bargarh,21.232178,83.567324,180.0,0.3884297073495495,non_hilly,SRTM30m,21.0,347.0,20.0,18.0,14289.0,21355710.0,2.0,7.6772792647922,1
Odisha,Bhadrak,20.984019,86.59477,5.0,0.2702702702702703,non_hilly,SRTM30m,21.0,348.0,27.0,20.0,13334.0,24918657.0,2.0,7.656646577764,1
Odisha,Boudh,20.639812,83.997729,211.0,7.86431551011967,non_hilly,SRTM30m,21.0,349.0,22.0,20.0,13913.0,20879627.0,2.0,7.656646577764,1
Odisha,Cuttack,20.370132,85.467902,33.0,0.5586737696486587,non_hilly,SRTM30m,21.0,350.0,28.0,21.0,14139.0,21941484.0,2.0,7.656646577764,1
Odisha,Deogarh,21.447282,84.717553,152.0,0.6167541391355404,non_hilly,SRTM30m,21.0,351.0,18.0,18.0,13102.0,20847500.0,2.0,7.656646577764,1
Odisha,Dhenkanal,20.835406,85.601435,57.0,2.051948914534718,non_hilly,SRTM30m,21.0,352.0,27.0,21.0,14106.0,21941484.0,2.0,7.656646577764,1
Odisha,Gajapati,19.197901,84.190418,910.0,22.367741959744592,non_hilly,SRTM30m,21.0,353.0,27.0,20.0,15281.0,20342627.0,2.0,7.6772792647922,1
Odisha,Ganjam,19.60969,84.70702,53.0,0.2744678967278393,non_hilly,SRTM30m,21.0,354.0,24.0,22.0,13959.0,21171627.0,2.0,7.656646577764,1
Odisha,Jagatsinghapur,20.179096,86.342175,3.0,0.0479907693299052,non_hilly,SRTM30m,21.0,355.0,22.0,19.0,13787.0,20582500.0,2.0,7.093902822695,1
Odisha,Jajapur,20.873986,86.123763,24.0,0.1064216152418068,non_hilly,SRTM30m,21.0,356.0,25.0,20.0,13311.0,21917357.0,2.0,7.656646577764,1
Odisha,Jharsuguda,21.801123,84.016825,198.0,0.1663619166567572,non_hilly,SRTM30m,21.0,357.0,18.0,17.0,12892.0,20555710.0,2.0,7.093902822695,1
Odisha,Kalahandi,19.826425,83.040934,253.0,1.5054700154688745,non_hilly,SRTM30m,21.0,358.0,23.0,19.0,14343.0,21681627.0,2.0,7.6772792647922,1
Odisha,Kandhamal,20.13159,84.079112,560.0,4.473250901922237,non_hilly,SRTM30m,21.0,359.0,20.0,18.0,13724.0,20571627.0,2.0,7.093902822695,1
Odisha,Kendrapara,20.546626,86.52807,3.0,0.1062331557699845,non_hilly,SRTM30m,21.0,360.0,25.0,20.0,13311.0,21917357.0,2.0,7.656646577764,1
Odisha,Kendujhar,21.58954,85.668318,492.0,1.024742250132972,non_hilly,SRTM30m,21.0,361.0,29.0,22.0,13820.0,26069674.0,2.0,7.656646577764,1
Odisha,Khordha,20.05412,85.502032,18.0,0.561763304943836,non_hilly,SRTM30m,21.0,362.0,26.0,21.0,14130.0,21456627.0,2.0,7.656646577764,1
Odisha,Koraput,18.724322,82.607102,998.0,1.1934438533967704,non_hilly,SRTM30m,21.0,363.0,29.0,20.0,15350.0,17356627.0,2.0,7.6772792647922,1
Odisha,Malkangiri,18.275577,81.95248,159.0,0.2252252252252252,non_hilly,SRTM30m,21.0,364.0,28.0,19.0,5874.0,5394627.0,2.0,7.6772792647922,1
Odisha,Mayurbhanj,21.915318,86.39762,803.0,7.697772298129833,non_hilly,SRTM30m,21.0,365.0,38.0,25.0,16593.0,35021674.0,2.0,7.8036502762015,1
Odisha,Nabarangpur,19.609651,82.299133,609.0,1.458060852787019,non_hilly,SRTM30m,21.0,366.0,20.0,17.0,14235.0,16173627.0,2.0,7.6772792647922,1
Odisha,Nayagarh,20.23898,85.051146,147.0,2.0664762831236256,non_hilly,SRTM30m,21.0,367.0,25.0,20.0,14081.0,21306627.0,2.0,7.656646577764,1
Odisha,Nuapada,20.538972,82.529299,595.0,14.60700817359595,non_hilly,SRTM30m,21.0,368.0,19.0,15.0,14164.0,15857710.0,2.0,7.6772792647922,1
Odisha,Puri,19.835276,85.687865,2.0,0.2908257686331273,non_hilly,SRTM30m,21.0,369.0,26.0,21.0,13931.0,21456627.0,2.0,7.093902822695,1
Odisha,Rayagada,19.442479,83.587745,534.0,6.585922395632339,non_hilly,SRTM30m,21.0,370.0,25.0,20.0,14729.0,19769627.0,2.0,7.6772792647922,1
Odisha,Sambalpur,21.555867,84.153894,200.0,0.6599374435263823,non_hilly,SRTM30m,21.0,371.0,20.0,18.0,13113.0,20879837.0,2.0,7.656646577764,1
Odisha,Sonepur,20.852893,83.852304,146.0,0.1351351351351351,non_hilly,SRTM30m,21.0,372.0,19.0,17.0,13686.0,20579627.0,2.0,7.093902822695,1
Odisha,Sundargarh,22.060669,83.936436,230.0,0.8108108108108109,non_hilly,SRTM30m,21.0,373.0,26.0,21.0,15411.0,26308727.0,2.0,7.7855937662664,1
Punjab,Amritsar,31.773046,74.831819,233.0,0.2489100597974151,non_hilly,SRTM30m,3.0,27.0,11.0,8.0,8633.0,5186115.0,2.0,7.7855937662664,1
Punjab,Bathinda,30.17903,75.047053,209.0,0.162683918964768,non_hilly,SRTM30m,3.0,28.0,7.0,6.0,2443.0,5088000.0,2.0,7.7855937662664,1
Punjab,Faridkot,30.60144,74.795038,209.0,0.3864237881674421,non_hilly,SRTM30m,3.0,29.0,6.0,5.0,2355.0,5088000.0,2.0,7.7855937662664,1
Punjab,Fatehgarh Sahib,30.660952,76.383575,268.0,0.3693177882079143,non_hilly,SRTM30m,3.0,30.0,11.0,10.0,8539.0,5184135.0,2.0,7.7855937662664,1
Punjab,Ferozepur,30.950201,74.76015,201.0,0.1801801801801801,non_hilly,SRTM30m,3.0,31.0,8.0,7.0,2723.0,5108935.0,2.0,7.7855937662664,1
Punjab,Gurdaspur,31.903794,75.227542,254.0,0.1718231392826309,non_hilly,SRTM30m,3.0,32.0,13.0,10.0,8700.0,5186450.0,2.0,7.7855937662664,1
Punjab,Hoshiarpur,31.609498,75.843911,306.0,0.7087134017074137,non_hilly,SRTM30m,3.0,33.0,19.0,15.0,9701.0,5547967.0,2.0,7.7855937662664,1
Punjab,Jalandhar,31.292203,75.567966,237.0,0.2753628656746968,non_hilly,SRTM30m,3.0,34.0,12.0,10.0,8689.0,5184315.0,2.0,7.7855937662664,1
Punjab,Kapurthala,31.385602,75.304983,222.0,0.1821376441151767,non_hilly,SRTM30m,3.0,35.0,10.0,9.0,8516.0,5184135.0,2.0,7.7855937662664,1
Punjab,Ludhiana,30.789426,75.827198,249.0,0.2753098486213983,non_hilly,SRTM30m,3.0,36.0,11.0,10.0,8539.0,5184135.0,2.0,7.7855937662664,1
Punjab,Mansa,29.876276,75.488944,218.0,0.4960691564329212,non_hilly,SRTM30m,3.0,37.0,7.0,6.0,2443.0,5088000.0,2.0,7.7855937662664,1
Punjab,Moga,30.788247,75.160063,220.0,0.1042384318050473,non_hilly,SRTM30m,3.0,38.0,8.0,7.0,2723.0,5108935.0,2.0,7.7855937662664,1
Punjab,Sri Muktsar Sahib,30.28673,74.526198,197.0,0.1378438806969127,non_hilly,SRTM30m,3.0,39.0,7.0,6.0,2418.0,5108000.0,2.0,7.7855937662664,1
Punjab,Shahid Bhagat Singh Nagar,31.126858,76.159931,258.0,0.2669340585060978,non_hilly,SRTM30m,3.0,40.0,12.0,11.0,8745.0,5484135.0,2.0,7.7855937662664,1
Punjab,Patiala,30.209387,76.338762,243.0,0.1042477257674919,non_hilly,SRTM30m,3.0,41.0,11.0,10.0,8287.0,5164135.0,2.0,7.7855937662664,1
Punjab,Rupnagar,31.091386,76.528876,296.0,0.6866459577465196,non_hilly,SRTM30m,3.0,42.0,17.0,14.0,9529.0,5547652.0,2.0,7.7855937662664,1
Punjab,Sangrur,30.209697,75.819192,235.0,0.1875681516924002,non_hilly,SRTM30m,3.0,43.0,9.0,8.0,2494.0,5088935.0,2.0,7.7855937662664,1
Punjab,Barnala,30.371727,75.503965,225.0,0.2487488465913412,non_hilly,SRTM30m,3.0,605.0,7.0,6.0,2383.0,5088935.0,2.0,7.7855937662664,1
Punjab,S.A.S Nagar,30.649944,76.739836,302.0,0.376277532446648,non_hilly,SRTM30m,3.0,608.0,13.0,12.0,8746.0,5886241.0,2.0,7.7855937662664,1
Punjab,Tarn Taran,31.321298,74.841609,221.0,0.1043869242562109,non_hilly,SRTM30m,3.0,609.0,8.0,7.0,2723.0,5108935.0,2.0,7.7855937662664,1
Punjab,Fazilka,30.376043,74.107422,181.0,0.187592759127136,non_hilly,SRTM30m,3.0,651.0,7.0,6.0,2418.0,5108000.0,2.0,7.7855937662664,1
Punjab,Pathankot,32.302806,75.659351,345.0,1.0344003591760245,non_hilly,SRTM30m,3.0,662.0,20.0,14.0,9639.0,5029674.0,2.0,7.7855937662664,1
Puducherry,Karaikal,10.915569,79.807048,3.0,0.2293752442013116,non_hilly,SRTM30m,34.0,598.0,13.0,10.0,741.0,872500.0,2.0,6.7995324061198,1
Puducherry,Mahe,11.700876,75.535987,13.0,0.8806162757579901,non_hilly,SRTM30m,34.0,599.0,13.0,12.0,1958.0,1433023.0,2.0,7.6772792647922,1
Rajasthan,Ajmer,26.331985,74.7164,449.0,0.9057000452196524,non_hilly,SRTM30m,8.0,86.0,8.0,7.0,1943.0,2996077.0,1.5,7.6772792647922,1
Rajasthan,Alwar,27.63789,76.613801,270.0,0.2441882254498244,non_hilly,SRTM30m,8.0,87.0,12.0,10.0,3998.0,5072683.0,2.0,7.7855937662664,1
Rajasthan,Banswara,23.493242,74.349965,193.0,0.4315913251050201,non_hilly,SRTM30m,8.0,88.0,17.0,15.0,2184.0,3368977.0,2.0,7.6772792647922,1
Rajasthan,Baran,24.917788,76.697125,275.0,0.2980111586600495,non_hilly,SRTM30m,8.0,89.0,8.0,7.0,1943.0,2996077.0,1.5,7.6772792647922,1
Rajasthan,Barmer,25.584237,71.619873,135.0,1.4669596080032024,non_hilly,SRTM30m,8.0,90.0,11.0,11.0,2531.0,3637417.0,2.0,7.6772792647922,1
Rajasthan,Bharatpur,27.265544,77.368512,180.0,0.0678016007766785,non_hilly,SRTM30m,8.0,91.0,19.0,14.0,4953.0,6831683.0,2.0,7.8036502762015,1
Rajasthan,Bhilwara,25.488421,74.699136,424.0,1.5097878835138507,non_hilly,SRTM30m,8.0,92.0,9.0,8.0,1963.0,2996077.0,1.5,7.6772792647922,1
Rajasthan,Bikaner,28.116573,73.110417,195.0,0.3554793365506295,non_hilly,SRTM30m,8.0,93.0,7.0,7.0,2534.0,4661017.0,2.0,7.6772792647922,1
Rajasthan,Bundi,25.437776,75.737376,237.0,0.2045450919226466,non_hilly,SRTM30m,8.0,94.0,8.0,7.0,1943.0,2996077.0,1.5,7.6772792647922,1
Rajasthan,Chittorgarh,24.717229,74.471367,427.0,0.3349643592326397,non_hilly,SRTM30m,8.0,95.0,9.0,8.0,1963.0,2996077.0,1.5,7.6772792647922,1
Rajasthan,Churu,28.205042,74.69085,303.0,0.0511142565718858,non_hilly,SRTM30m,8.0,96.0,7.0,7.0,2547.0,4656577.0,2.0,7.6772792647922,1
Rajasthan,Dausa,26.805604,76.444767,337.0,0.8842531826753994,non_hilly,SRTM30m,8.0,97.0,9.0,8.0,3080.0,3852683.0,2.0,7.7855937662664,1
Rajasthan,Dholpur,26.65332,77.62356,205.0,0.3641261998808974,non_hilly,SRTM30m,8.0,98.0,19.0,15.0,4877.0,6861683.0,2.0,7.8036502762015,1
Rajasthan,Dungarpur,23.672579,73.816471,276.0,1.577343567198611,non_hilly,SRTM30m,8.0,99.0,15.0,13.0,2476.0,3337477.0,2.0,7.6772792647922,1
Rajasthan,Ganganagar,29.461907,73.540964,168.0,0.211786979996958,non_hilly,SRTM30m,8.0,100.0,8.0,7.0,2843.0,5171517.0,2.0,7.7855937662664,1
Rajasthan,Hanumangarh,29.36436,74.211235,180.0,0.4086868622723442,non_hilly,SRTM30m,8.0,101.0,9.0,8.0,2931.0,5171517.0,2.0,7.7855937662664,1
Rajasthan,Sikar,27.662843,75.027324,397.0,0.8657658012663149,non_hilly,SRTM30m,8.0,114.0,6.0,6.0,1816.0,3406577.0,1.5,7.6772792647922,1
Rajasthan,Sirohi,24.811056,72.82989,325.0,9.057109766339025,non_hilly,SRTM30m,8.0,115.0,15.0,12.0,2465.0,3137477.0,2.0,7.6772792647922,1
Rajasthan,Tonk,26.122467,75.663488,276.0,0.5805349213897445,non_hilly,SRTM30m,8.0,116.0,7.0,6.0,1718.0,2933077.0,1.5,7.6772792647922,1
Rajasthan,Udaipur,24.453834,73.651523,512.0,0.568234338549844,non_hilly,SRTM30m,8.0,117.0,15.0,13.0,2476.0,3337477.0,2.0,7.6772792647922,1
Rajasthan,Pratapgarh,24.022775,74.626967,411.0,3.3274211679119503,non_hilly,SRTM30m,8.0,629.0,9.0,8.0,1963.0,2996077.0,1.5,7.6772792647922,1
Sikkim,Gangtok,27.278681,88.675281,2418.0,13.46755819270047,non_hilly,SRTM30m,11.0,225.0,7.0,5.0,746.0,3509611.0,2.0,7.0550817943772,1
Sikkim,Mangan,27.75364,88.516714,3574.0,54.94039619725258,hilly,SRTM30m,11.0,226.0,6.0,4.0,664.0,509611.0,2.0,7.0550817943772,1
Sikkim,Namchi,27.303811,88.379892,1560.0,27.912545356751476,non_hilly,SRTM30m,11.0,227.0,8.0,6.0,767.0,3509611.0,2.0,7.0550817943772,1
Sikkim,Gyalshing,27.363836,88.187317,1827.0,48.126307036176485,hilly,SRTM30m,11.0,228.0,9.0,7.0,979.0,4014611.0,2.0,7.7855937662664,1
Tamil Nadu,Pudukkottai,10.291651,78.817045,89.0,0.2459982656373204,non_hilly,SRTM30m,33.0,582.0,16.0,13.0,1046.0,942500.0,2.0,6.7995324061198,1
Tamil Nadu,Ramanathapuram,9.518559,78.652662,32.0,0.1826955159124446,non_hilly,SRTM30m,33.0,583.0,13.0,11.0,894.0,892843.0,2.0,6.7995324061198,1
Tamil Nadu,Salem,11.647346,78.210734,368.0,11.23291847099564,non_hilly,SRTM30m,33.0,584.0,17.0,14.0,1531.0,1196000.0,2.0,7.4675299347014,1
Tamil Nadu,Sivaganga,9.965005,78.720845,61.0,0.2656196665179848,non_hilly,SRTM30m,33.0,585.0,16.0,12.0,922.0,900843.0,2.0,6.7995324061198,1
Tamil Nadu,Thanjavur,10.659645,79.197937,38.0,0.3481488354777973,non_hilly,SRTM30m,33.0,586.0,15.0,12.0,951.0,942500.0,2.0,6.7995324061198,1
Tamil Nadu,The Nilgiris,11.445508,76.697645,2212.0,13.238856881123098,non_hilly,SRTM30m,33.0,587.0,22.0,17.0,2515.0,1558523.0,2.0,7.6772792647922,1
Tamil Nadu,Theni,9.868892,77.422463,388.0,2.2223623430627977,non_hilly,SRTM30m,33.0,588.0,23.0,17.0,2633.0,1402366.0,2.0,7.6772792647922,1
Tamil Nadu,Thiruvallur,13.254709,80.062284,24.0,0.1655022478131235,non_hilly,SRTM30m,33.0,589.0,25.0,17.0,3996.0,3107827.0,2.0,7.6772792647922,1
Tamil Nadu,Thiruvarur,10.647875,79.50237,11.0,0.0458342512380932,non_hilly,SRTM30m,33.0,590.0,15.0,12.0,951.0,942500.0,2.0,6.7995324061198,1
Tamil Nadu,Chennai,13.055368,80.235511,13.0,0.2252252252252252,non_hilly,SRTM30m,33.0,568.0,14.0,10.0,1118.0,1029827.0,2.0,7.1897694283678,1
Tamil Nadu,Coimbatore,10.812725,77.081606,329.0,1.8244533464323605,non_hilly,SRTM30m,33.0,569.0,24.0,18.0,2654.0,1866866.0,2.0,7.6772792647922,1
Tamil Nadu,Cuddalore,11.520657,79.339851,54.0,0.931527751237033,non_hilly,SRTM30m,33.0,570.0,17.0,14.0,1068.0,1212500.0,2.0,6.7995324061198,1
Tamil Nadu,Dharmapuri,12.144845,78.113206,467.0,0.2642605113996538,non_hilly,SRTM30m,33.0,571.0,16.0,13.0,2097.0,1196000.0,2.0,7.4675299347014,1
Tamil Nadu,Dindigul,10.42694,77.81625,301.0,0.6737554302557905,non_hilly,SRTM30m,33.0,572.0,21.0,17.0,1287.0,960866.0,2.0,7.4675299347014,1
Tamil Nadu,Erode,11.488925,77.349814,216.0,0.7095575469884324,non_hilly,SRTM30m,33.0,573.0,19.0,16.0,1977.0,852500.0,2.0,7.4675299347014,1
Tamil Nadu,Kanchipuram,12.794215,79.774512,67.0,0.2055609552449754,non_hilly,SRTM30m,33.0,574.0,15.0,12.0,1209.0,1339827.0,2.0,6.7995324061198,1
Tamil Nadu,Kanniyakumari,8.328087,77.35411,256.0,12.414915003566469,non_hilly,SRTM30m,33.0,575.0,14.0,9.0,1325.0,958066.0,2.0,7.6772792647922,1
Tamil Nadu,Karur,10.821975,78.383931,124.0,0.583249198336376,non_hilly,SRTM30m,33.0,576.0,17.0,15.0,1169.0,907800.0,2.0,7.4675299347014,1
Tamil Nadu,Krishnagiri,12.515051,78.009924,705.0,3.240637612814142,non_hilly,SRTM30m,33.0,577.0,17.0,12.0,2628.0,2027360.0,2.0,7.6772792647922,1
Tamil Nadu,Madurai,9.936291,78.007498,166.0,0.7873108643687374,non_hilly,SRTM30m,33.0,578.0,16.0,13.0,1004.0,908643.0,2.0,7.4675299347014,1
Tamil Nadu,Nagapattinam,11.191282,79.696367,7.0,0.428170371527357,non_hilly,SRTM30m,33.0,579.0,15.0,12.0,951.0,942500.0,2.0,6.7995324061198,1
Tamil Nadu,Namakkal,11.305297,78.118536,195.0,0.5530738318857422,non_hilly,SRTM30m,33.0,580.0,14.0,13.0,1178.0,896000.0,2.0,7.4675299347014,1
Tamil Nadu,Perambalur,11.289708,78.929828,115.0,0.4864815916971723,non_hilly,SRTM30m,33.0,581.0,15.0,12.0,1017.0,892500.0,2.0,6.7995324061198,1
Tamil Nadu,Tiruchirappalli,10.851019,78.726704,66.0,0.3186335774124075,non_hilly,SRTM30m,33.0,591.0,17.0,14.0,1087.0,900000.0,2.0,6.7995324061198,1
Tamil Nadu,Tirunelveli,8.54944,77.579769,112.0,1.2696362915987496,non_hilly,SRTM30m,33.0,592.0,15.0,10.0,2105.0,958066.0,2.0,7.6772792647922,1
Tamil Nadu,Tiruvannamalai,12.429321,78.999758,347.0,11.76175745849032,non_hilly,SRTM30m,33.0,593.0,13.0,11.0,982.0,1408000.0,2.0,6.7995324061198,1
Tamil Nadu,Tuticorin,8.846457,77.993494,30.0,0.3905874127566656,non_hilly,SRTM30m,33.0,594.0,12.0,10.0,714.0,492843.0,2.0,6.7995324061198,1
Tamil Nadu,Vellore,12.902077,79.061143,233.0,0.5981825445992933,non_hilly,SRTM30m,33.0,595.0,19.0,14.0,3331.0,2689827.0,2.0,7.6772792647922,1
Tamil Nadu,Villupuram,12.12507,79.600647,50.0,1.1382997597135651,non_hilly,SRTM30m,33.0,596.0,13.0,12.0,859.0,1212000.0,2.0,6.7995324061198,1
Tamil Nadu,Virudhunagar,9.494113,77.863499,86.0,0.3055331243956083,non_hilly,SRTM30m,33.0,597.0,19.0,15.0,1719.0,1760566.0,2.0,7.6772792647922,1
Tamil Nadu,Ariyalur,11.152859,79.258881,75.0,0.1890920642274728,non_hilly,SRTM30m,33.0,610.0,15.0,12.0,951.0,942500.0,2.0,6.7995324061198,1
Tamil Nadu,Tiruppur,10.791533,77.53428,237.0,0.9353112489702492,non_hilly,SRTM30m,33.0,634.0,21.0,18.0,1259.0,791066.0,2.0,7.4675299347014,1
Tamil Nadu,Kallakurichi,11.79805,79.054152,122.0,0.6323073413259064,non_hilly,SRTM30m,33.0,729.0,12.0,11.0,812.0,942000.0,2.0,6.7995324061198,1
Tamil Nadu,Chengalpattu,12.628889,80.036613,48.0,3.395404367054053,non_hilly,SRTM30m,33.0,730.0,16.0,13.0,1213.0,1343827.0,2.0,6.7995324061198,1
Tamil Nadu,Ranipet,12.919363,79.408063,174.0,0.9798768308747712,non_hilly,SRTM30m,33.0,731.0,18.0,13.0,3215.0,2864827.0,2.0,7.6772792647922,1
Tamil Nadu,Tirupathur,12.584825,78.625053,1031.0,6.970391677281823,non_hilly,SRTM30m,33.0,732.0,11.0,9.0,1702.0,1188000.0,2.0,7.1897694283678,1
Tamil Nadu,Tenkasi,9.093121,77.47558,161.0,4.144144144144144,non_hilly,SRTM30m,33.0,733.0,20.0,14.0,2249.0,1368366.0,2.0,7.6772792647922,1
Tripura,Dhalai,23.827709,91.98144,94.0,2.709338360671759,non_hilly,SRTM30m,16.0,269.0,4.0,4.0,238.0,2325750.0,2.0,7.0499170611118,1
Tripura,North Tripura,24.091844,92.241829,96.0,0.719025664165525,non_hilly,SRTM30m,16.0,270.0,7.0,7.0,289.0,3399211.0,2.0,7.0499170611118,1
Tripura,South Tripura,23.181356,91.614844,35.0,0.6756756756756757,non_hilly,SRTM30m,16.0,271.0,4.0,4.0,238.0,2325750.0,2.0,7.0499170611118,1
Tripura,West Tripura,23.91862507031634,91.38745873633484,41.0,1.1892773321784729,non_hilly,SRTM30m,16.0,272.0,4.0,4.0,238.0,2325750.0,2.0,7.0499170611118,1
Tripura,Khowai,23.954463106040784,91.64123425262862,57.0,0.8427677998747437,non_hilly,SRTM30m,16.0,652.0,4.0,4.0,238.0,2325750.0,2.0,7.0499170611118,1
Tripura,Sepahijala,23.531917062116563,91.30086223504884,29.0,0.2252252252252252,non_hilly,SRTM30m,16.0,653.0,4.0,4.0,238.0,2325750.0,2.0,7.0499170611118,1
Tripura,Gomati,23.426337737448748,91.62206875989226,156.0,0.909034846340215,non_hilly,SRTM30m,16.0,654.0,4.0,4.0,238.0,2325750.0,2.0,7.0499170611118,1
Tripura,Unakoti,24.201913786189703,92.04631904121656,81.0,4.899344814091554,non_hilly,SRTM30m,16.0,655.0,4.0,4.0,241.0,2365000.0,2.0,7.0499170611118,1
Telangana,Adilabad,19.54085010362641,78.63803265411033,477.0,2.739756363659433,non_hilly,SRTM30m,36.0,501.0,11.0,11.0,2233.0,1485100.0,1.5,7.6772792647922,1
Telangana,Hyderabad,17.399417665235212,78.46043044479089,531.0,0.9166870249848976,non_hilly,SRTM30m,36.0,507.0,19.0,17.0,3800.0,10402100.0,2.0,7.6772792647922,1
Telangana,Karimnagar,18.405717253742992,79.277765078362,258.0,0.3587405753461723,non_hilly,SRTM30m,36.0,508.0,17.0,15.0,2966.0,10334600.0,2.0,7.6772792647922,1
Telangana,Khammam,17.174686088752793,80.40315102722829,94.0,0.4162271633777644,non_hilly,SRTM30m,36.0,509.0,28.0,22.0,6844.0,10769600.0,2.0,7.6772792647922,1
Telangana,Mahabubnagar,16.69188516908462,77.95659150431472,451.0,2.6839201550452665,non_hilly,SRTM30m,36.0,512.0,20.0,19.0,3717.0,8419100.0,2.0,7.6772792647922,1
Telangana,Medak,17.945250000354577,78.1687891640452,483.0,0.3725950953266094,non_hilly,SRTM30m,36.0,513.0,16.0,16.0,3366.0,7780100.0,2.0,7.6772792647922,1
Telangana,Nalgonda,16.85839822522908,79.21725386857591,183.0,0.7014154844230799,non_hilly,SRTM30m,36.0,514.0,27.0,21.0,4437.0,10679600.0,2.0,7.6772792647922,1
Telangana,Nizamabad,18.72246918438259,78.21998850951934,481.0,0.8765034515947854,non_hilly,SRTM30m,36.0,516.0,13.0,12.0,2620.0,4687100.0,2.0,7.6772792647922,1
Telangana,Ranga Reddy,17.130491474529556,78.3988728048196,634.0,1.046069190935791,non_hilly,SRTM30m,36.0,518.0,22.0,19.0,3996.0,10439100.0,2.0,7.6772792647922,1
Telangana,Warangal,17.948574999893086,79.78823230912525,268.0,0.7837014910853032,non_hilly,SRTM30m,36.0,522.0,23.0,20.0,4043.0,10534600.0,2.0,7.6772792647922,1
Telangana,Nirmal,19.092894260245004,78.39628524712825,333.0,0.855462357899124,non_hilly,SRTM30m,36.0,680.0,16.0,14.0,2736.0,5363600.0,2.0,7.6772792647922,1
